341	1	a	Thanks valve for ♥♥♥♥ing up the game. still awesome though.
343	1	a	:)
345	1	a	Great for older Counter Strike players and newer ones to experience what older players had with this game :)
347	1	a	I still remember this from my childhood, It was the first FPS game that I ever played on a computer.
349	1	a	Counter Strike 1.6 Helping People Expand their Russian Vocabulary Since 2000
351	1	a	Great game, hours of joy! Recommended
353	1	a	This game is really good
355	1	a	if you don't know about this game then i feel bad for you son. i got 99 problems, but this game aint one. this game is my childhood. get it.
357	1	a	..:)
359	1	a	Best Game ever Old Its Gold :)
361	1	a	Loved it &lt;3
363	1	a	This will be more of a ''my experience with this game'' type of review, because saying things like ''great gameplay'' will not suit something I've experienced with Counter-Strike. Here you go:  I remember back in 2002 I was at a friend's house and he was playing a game. I didn't know the name of the game nor I had internet to find it. A few weeks passed by and another friend came over and he didn't have a computer, so he brought a disc with a game in it. He told me that it was one of the best games and from that very moment I knew that it is going to be the game I saw at the other friend's house. When I saw the Counter-Strike logo I was filled with gamegasm (?) and I was so happy. I don't remember a day when I was so happy like back then. So, the journey started. I was playing it hardcore. Made friends, clans, was involved in communities and even made two myself. Counter-Strike is my first game which I played competitively and it was a whole experience. Playing public servers and maybe some servers with mods was very fun, but playing it competitively made it very intense and stressful. In a pleasant way, ofcourse.  Shooters these days try to be different, advanced in a way. Sometimes the most simple games like Counter-Strike are the ones that live to this day. Also, there are plenty of mods to keep your attention to this game. The gameplay is very simple - defend as a Counter-Terrorist, attack as a Terrorist to plant the bomb or save the hostages as a CT. I am sure most of you already know this and I doubt there are gamers that haven't heard or know the gameplay of Counter-Strike, so I am sharing here more of my experience.  I wish I could find my CS Anthology account which I've lost since 2008. So, I decided I am going to buy this game again and here you go - more than a thousand hours played. I still play it from time to time to this day and it brings back many great memories and I sometimes even stumble upon people I've played with years ago. I think Counter-Strike changed gaming in a major way and we wouldn't have many games like we have today, if this game wouldn't exist.   I am sure many of people already have played games like CS:GO, but never the roots. I doubt any of you will play it for more than an hour, because it's much more simple and it differs a lot in my opinion from CS:GO and modern games.
365	1	a	The god of classic fps.
367	1	a	A game you can play forever:)
369	1	a	Game will be played forever
371	1	a	hi,  thanks for the cs
373	1	a	1st Game in Life Ever Played :P  Awsome in Steam
375	1	a	Best multiplayer game in all time!!!
377	1	a	there is absolutely no need to review this game....!!! brilliant, fantastic..!!! well best online multiplayer game ever...!!!
379	1	a	The foundation of my gaming. Excellent game. Its time has passed but it will always be remembered as one of the finest competitive games I've ever played. May you rest in peace 1.6. You lived a great life.
381	1	a	This game is perfect for shooter gamers.
383	1	a	This game is ♥♥♥♥in awesome!
385	1	a	Best Action Game Ever!
387	1	a	Best fps game in history!
389	1	a	Best shooter game ever.
391	1	a	Old school,lost half of my life on it.GG
393	1	a	10 / 10 best game ever . dem hackz tho
395	1	a	i can't stop playing :D
397	1	a	almost 1k hrs on csgo, finally playing this game. 'this aint csgo you stupid' -team  2/10
399	1	a	1.6  ..name  is enough
401	1	a	The best game of my childhood
403	1	a	Old school, but my favourite game!!!
405	1	a	No cases No skins 100% Clasic Great Game 10/10
407	1	a	Classics. If you never played - you MUST do it. THe third PC game I will propose to my children when they will be mature enough - after DOOM and Quake, of course
409	1	a	The only game I still play...
411	1	a	Using an AWP is cheaper than ♥♥♥♥ing my mother and no one wants to see either. Go play CoD.
413	1	a	10/10
415	1	a	Old but Gold :)
417	1	a	Counter-Strike 1.6 is one of my best games I've ever played even if I played alot of games, The graphics doesn't matter but the gameplay is the important :)!
419	1	a	Classic FPS.
421	1	a	I haven't written a review in a while but I'd like to do one for this game. Before CS:GO came out I played this game every now and then after school but I normally played Source. I started playing this game after I remember the difficulty and skill needed to handle the aiming in this game and honestly after all these years this game is still amazing, if you get the 'These graphics are ♥♥♥♥' mindset and focus on the gameplay it's amazing. It's fast-paced and some of the modded maps are insanely detailed. Amazing game with amazing replay value.
